post_id,post_title,post_date,post_excerpt,lat_lng,location_id,location_name,location_notes,street_address,city,state,zip,county,total_cost,start_year,completion_year,new_deal_agencies,new_deal_categories,artists,contractors,designers,status,menu_order,image
31232,Municipal Improvements &#8211; Winter Garden FL,2013,"In the 1930&#039;s, Winter Garden was struggling economically along with the rest of the nation. The Great Depression left growers without markets, consumers without spending money, and many without...","28.564622, -81.585903",,,,,Winter Garden,Florida,34787,Orange,,1933,,Works Progress Administration (WPA),"Parks and recreation, Public buildings",,,,,,http://livingnewdeal.org/wp-content/uploads/2013/08/20100580050-127x225.jpg
45759,Highlands Hammock State Park &#8211; Sebring FL,2014,"In addition to habitat preservation for varied flora, this park hosts the Florida Botanical Garden &amp;amp; Arboretum.  Civilian Conservation Corps (CCC) work: created roads &amp;amp; trails, felled...","27.4736186, -81.53041539999998",,,,5931 Hammock Road,Sebring,Florida,33872,Highlands,,1934,,Civilian Conservation Corps (CCC),Botanical Gardens,,,,,,http://livingnewdeal.org/wp-content/uploads/2014/09/HighlandsHammockCCC-300x225.jpg
45761,Fort Clinch State Park &#8211; Fernandina Beach FL,2014,"&quot;A part of the park system since 1935, Fort Clinch is one of the most well-preserved 19th century forts in the country. Although no battles were fought here, it was garrisoned during both the...","30.6680169, -81.43428899999998",,,,2601 Atlantic Avenue,Fernandina Beach,Florida,32034,Nassau,,1935,,Civilian Conservation Corps (CCC),Parks and recreation,,,,,,http://livingnewdeal.org/wp-content/uploads/2014/09/Fernandina_Beach_FL_Fort_Clinch_fort18-300x225.jpg
13901,Walker Field &#8211; Winter Garden FL,2013,"&quot;Mayor George Walker: In the 1930&#039;s, Winter Garden, Florida, was struggling economically along with the rest of the nation. The Great Depression left growers without markets, consumers...","28.561049, -81.59085700000003",,,,415 South Park Avenue,Winter Garden,Florida,34787,Orange,,,,Works Progress Administration (WPA),"Parks and recreation, Stadiums",,,,Unmarked,,http://livingnewdeal.org/wp-content/uploads/2013/06/WALKER-FIELD-300x223.jpg
31193,Trailer City &#8211; Winter Garden FL,2013,"The accompanying colored post card shows early trailers, brick road, palm trees and Trailer City office building. Trailer City, a mobile home park, was built in the 1930s with WPA (Works Progress...","28.577625, -81.584721",,,,21 E Crest Ave,Winter Garden,Florida,34787,Orange,,,1936,Works Progress Administration (WPA),"Housing, Public buildings",,,,,,http://livingnewdeal.org/wp-content/uploads/2013/08/201074001-300x193.jpg
31184,City Hall (demolished) &#8211; Winter Garden FL,2013,"Colonial-style Winter Garden City Hall on Plant Street, with palm trees and a flagpole in the foreground. This building was built by the WPA in 1937, and was torn down in 1979. It was located at 251...","28.565565, -81.588467",,,Site of the former city hall before it was demolished.,251 West Plant Street,Winter Garden,Florida,34777,Orange,,,1937,Works Progress Administration (WPA),"City Halls, No Longer Extant, Public buildings",,,,,,http://livingnewdeal.org/wp-content/uploads/2013/08/20100200026-280x225.jpg
31186,Fire Station &#8211; Winter Garden FL,2013,"The accompanying photograph portrays the Winter Garden Fire Station at 127 Boyd Street, constructed by the WPA in 1938. Shown in the photograph is Hoyle Pounds. He was Fire Chief for over 40 years....",,,,,127 South Boyd Street,Winter Garden,Florida,34787,Orange,,,1938,Works Progress Administration (WPA),Firehouses,,,,,,http://livingnewdeal.org/wp-content/uploads/2013/08/20130460008-283x225.jpg
31188,City Pool &#8211; Winter Garden FL,2013,"The accompanying photo was used on p. 50 of &quot;All Aboard! A Journey Through Historic Winter Garden 1880-1950,&quot; written by The Winter Garden Heritage Foundation.  The photograph portrays the...","28.577036, -81.586034",,,,1 Surprise Drive,Winter Garden,Florida,34787,Orange,,,,Works Progress Administration (WPA),"Parks and recreation, Swimming Pools",,,,,,http://livingnewdeal.org/wp-content/uploads/2013/08/20100580045-300x225.jpg
31196,Tanner Hall &#8211; Winter Garden FL,2013,The accompanying photograph is of a view of the town in the 1930s. Tanner Hall is seen on the center-left side of the picture. The WPA building was initially used as a gymnasium and was later...,"28.576844, -81.585144",,,,29 West Garden Avenue,Winter Garden,Florida,34787,Orange,,,,Works Progress Administration (WPA),"Community Centers, Educational, Gymnasiums, Public buildings",,,,,,http://livingnewdeal.org/wp-content/uploads/2013/08/Tanner-Hall-site-297x225.jpg
45760,Florida Caverns State Park &#8211; Marianna FL,2014,"In addition to its own Civilian Conservation Corps improvements (CCC), the Visitor Center at the Park has exhibits on the work of the CCC.  CCC work: park entrance, visitor center, cave passages,...","30.8061142, -85.212831",,,,3345 Caverns Road,Marianna,Florida,32446,Jackson,,,,Civilian Conservation Corps (CCC),Parks and recreation,,,,,,http://livingnewdeal.org/wp-content/uploads/2014/09/FLCaverns-Jan2007-288x225.jpg
45762,Myakka River State Park &#8211; Sarasota FL,2014,"Florida State Parks: &quot;Preserves dry prairie habitat. One of the oldest and largest state parks, Myakka protects one of the stateï¿_s most diverse natural areas. The Myakka River, designated as a...","27.23, -82.3",,,,13207 SR 72,Sarasota,Florida,34241,Sarasota,,,,Civilian Conservation Corps (CCC),Parks and recreation,,,,,,http://livingnewdeal.org/wp-content/uploads/2014/09/Myakka-River-SP-Canopy-Walkway-300x199.jpg
45764,Torreya State Park &#8211; Bristol FL,2014,Florida State Parks: &quot;High bluffs overlooking the Apalachicola River make Torreya one of Florida&#039;s most scenic places. The park is named for an extremely rare species of Torreya tree that...,"30.5683, -84.9471",,,,2576 NW Torreya Park Rd,Bristol,Florida,32321,Liberty,,,,Civilian Conservation Corps (CCC),Parks and recreation,,,,,,http://livingnewdeal.org/wp-content/uploads/2014/09/Torreya-Park-Bluffs-300x225.jpg
38435,Beaver Dam School Reconstruction (former) &#8211; Bleckley County GA,2014,"The Beaver Dam school in Bleckley County, Georgia, served African-American children and was rebuilt by the WPA between 1935 and 1936.  (Current status and exact location within Bleckley County...","32.3868278, -83.35460979999999",,,"Location marker is for city of Cochran, the county seat of Bleckley County.",,Cochran,GA,,Bleckley,,1935,1936,Works Progress Administration (WPA),"Educational, Schools",,,,,,
39893,McKinnon St. Simons Island Airport &#8211; St. Simons Island GA,2014,"&quot;McKinnon worked tirelessly to secure Works Progress Administration and other federal funds. In 1933, Coffin and Jones donated a sizeable tract of land for the new airport. The major portion of...","31.155355, -81.38650899999999",,,,119 Airport Rd,St. Simons Island,GA,31522,Glynn,,1935,1938,Works Progress Administration (WPA),"Airports, New Deal Work Site, Utilities and Infrastructure",,,,,,
31534,J. Roy Rowland Courthouse and Post Office &#8211; Dublin GA,2013,Constructed in 1936-37 by the Treasury Department under supervising architect Louis A. Simon.,"32.540414, -82.903334",,,,100 N Franklin St.,Dublin,GA,31021,,,1936,1937,Treasury Department (TD),"Post Offices, Public buildings",,,,,,http://livingnewdeal.org/wp-content/uploads/2013/09/Dublin-GA-Post-Office-and-Courthouse-300x199.jpg
32302,Hall County Courthouse &#8211; Gainesville GA,2013,"After the Hall County Courthouse in Gainesville, GA, was destroyed by a tornado on April 6, 1936, the PWA dedicated funds toward its reconstruction.  A &quot;marker and bronze tablet [were placed in...","34.298915094528745, -83.82545562698363",,,This building is now located behind a bigger building facing Spring Street.,225 Green St. SE,Gainesville,GA,30501,,,1936,,Public Works Administration (PWA),"Courthouses, Public buildings",,,,,,http://livingnewdeal.org/wp-content/uploads/2013/10/Hall-County-Courthouse-CB-300x196.jpg
39892,Coastal Archaeological Expedition &#8211; St. Simons Island GA,2014,"The WPA financed Preston Holders &quot;excavations of prehistoric and early contact Indian sites on the Georgia Coast, from Savannah to St. Simons Island, between April 1936 and February 1938... ...","31.148247, -81.388441",,,,,St. Simons Island,GA,31522,Glynn,,1936,1938,Works Progress Administration (WPA),New Deal Work Site,,,,,,
4522,Conyers Post Office Mural &#8211; Conyers GA,2011,"The mural &amp;quot;The Ploughman&amp;quot; was painted by Elizabeth Terrell in 1940. It was one of the 48-state post office mural competition winners. At some point, it was moved to the new post...","33.645546, -84.016070",2649,Post Office - Conyers GA,"&lt;br /&gt;This is most likely the current location of the mural, but it may be in the other Conyers post office at: 1007 Green Street Southeast, Conyers, GA. Confirmation needed.",1705 Highway 138 SE,Conyers,GA,30013,,,,,Treasury Section of Fine Arts,"Art, Mural, Post Offices, Public buildings",,,,,,
4523,Mitchell County Courthouse and Jail &#8211; Camilla GA,2011,&amp;quot;Mitchell County is a prosperous agricultural district. Its sound financial condition aided by a grant from the PWA enabled it to erect a court house building and a jail building both much...,"31.231138, -84.209014",2650,Mitchell County Courthouse and Jail - Camilla GA,&lt;br /&gt;,11 W Broad St,Camilla,GA,31730,,189348,,,Public Works Administration (PWA),"Courthouses, Offices and administrative, Public buildings",,,,,,http://livingnewdeal.org/wp-content/uploads/2011/12/47_mitchell_county_courthouse_and_jail_camilla_ga-198x225.jpg
4524,Peach County Courthouse &#8211; Fort Valley GA,2011,&amp;quot;There had been no courthouse and no proper place for the storage of records until the completion of the new courthouse in December 1936.     The building is two stories in height and houses...,"32.553866, -83.889022",2651,Peach County Courthouse - Fort Valley GA,&lt;br /&gt;,205 W Church St,Fort Valley,GA,31030,,74371,,,Public Works Administration (PWA),"Courthouses, Offices and administrative, Public buildings",,,,,,http://livingnewdeal.org/wp-content/uploads/2011/12/51_peach_county_courthouse_fort_valley_ga-300x189.jpg
4525,Fort Pulaski National Monument Restoration &#8211; Tybee Island GA,2011,&amp;quot;In the beginning of the P.W.A. practically every one of the national parks received financial assistance from it. Some of the parks and monuments were new and unimproved and others needed...,"32.027176, -80.890698",2652,Fort Pulaski National Monument - Tybee Island GA,&lt;br /&gt;,Fort Pulaski National Monument,Tybee Island,GA,,,76453,,,Public Works Administration (PWA),Parks and recreation,,,,,,http://livingnewdeal.org/wp-content/uploads/2011/12/146_restoration_of_fort_ga-194x225.jpg
1558,Douglas County High School &#8211; Douglasville GA,2011,"&amp;quot;It contains 10 classrooms, an auditorium, a library, and other facilities.     The building is not fireproof. The outer walls are cinder block, covered with brick veneer. The interior and...","33.743588, -84.744216",2653,Douglas County High School - Douglasville GA,&lt;br /&gt;Originally the Douglasville High School.,8705 Campbellton Street,Douglasville,GA,30134,,58492,,,Public Works Administration (PWA),"Educational, Schools",,,,,,http://livingnewdeal.org/wp-content/uploads/2011/12/221_douglasville_hs_douglasville_ga-204x225.jpg
1559,"University of Georgia, Laboratory Building &#8211; Athens GA",2011,"&quot;This project, known as the &#039;Laboratory Building,&#039; is 2 stories and a basement in height. The basement contains the manual-training department, recreation rooms, an infirmary, a sewing...","33.937592, -83.371482",2654,University of Georgia - Athens GA,&lt;br /&gt;,University of Georgia,Athens,GA,30602,,137178,,,Public Works Administration (PWA),"Educational, Schools",,,,,,http://livingnewdeal.org/wp-content/uploads/2011/12/publicbuildingss00unitrich_03291-300x180.jpg
4526,"University of Georgia, Classroom Building &#8211; Athens GA",2011,&quot;In 1933 the State legislature made it possible for the University of Georgia to secure grants from the P.W.A. with which to carry out an extensive building program to accommodate its increased...,"33.937592, -83.371482",2654,University of Georgia - Athens GA,&lt;br /&gt;,University of Georgia,Athens,GA,30602,,215880,,,Public Works Administration (PWA),"Educational, Schools",,,,,,
4527,Georgia State Prison &#8211; Tatnall GA,2011,"&quot;the State purchased the 7,000-acre Tattnall County farm and an additional 900 acres to be used as a building site, and with a loan and grant from the P.W.A. this up-to-date prison was...","32.003431, -82.164367",2655,Georgia State Prison - Tatnall GA,&lt;br /&gt;,Georgia State Prison,Tatnall,GA,30453,,1579118,,,Public Works Administration (PWA),"Penal facilities, Public buildings",,,,,,http://livingnewdeal.org/wp-content/uploads/2011/12/georgia_state_prison-300x225.jpg
1671,Savannah Arts Academy &#8211; Savannah GA,2012,"&amp;quot;The Savannah Arts Academy building is located on a site that was originally planned as a luxury tourist hotel called the Hotel Georgia. The Works Progress Administration, in the midst of...","32.046434, -81.091190",2773,Savannah Arts Academy - Savannah GA,&lt;br /&gt;Formerly the Savannah High School.,500 Washington Ave.,Savannah,GA,31405,,,,,Works Progress Administration (WPA),"Art, Educational, Schools",,,,,,http://livingnewdeal.org/wp-content/uploads/2012/01/savannaharts-300x182.jpg
8937,Post Office Mural &#8211; Adel GA,2012,Treasury Section mural entitled &quot;Plantation Scene&quot; painted by Alice Flint in 1941. It has been moved from the original post office to the new...,"31.1241496, -83.41878629999997",,,,1009 South Hutchinson Ave.,Adel,GA,31620,,,,,Treasury Section of Fine Arts,"Art, Mural",Alice Flint,,,,,http://livingnewdeal.org/wp-content/uploads/2012/10/Plantation-Scene-300x225.jpg
8939,Old Post Office Mural &#8211; Augusta GA,2012,Section of Fine Arts mural &quot;[e]ntitled &quot;The British Come to See Augusta&quot; painted in 1939. It was originally installed in the Augusta PO but now is in storage in the Augusta Museum of...,"33.479383, -81.96890989999997",,,,1 Tenth St.,Augusta,GA,30901,,,,,Treasury Section of Fine Arts,"Art, Mural",William Dean Fausett,,,,,
8940,Post Office &#8211; Blakely GA,2012,Built with Treasury funding in 1936.,"31.37545878437538, -84.93417288999632",4222,Post Office - Blakely GA,,2243 South Main St.,Blakely,GA,39823,,,,,,"Post Offices, Public buildings",,,,,,
8941,Post Office Mural &#8211; Blakely GA,2012,Treasury Section of Fine Arts mural entitled &quot;The Land is Bought from the Indians&quot; painted in 1938 by Daniel Putnam...,"31.37545878437538, -84.93417288999632",4222,Post Office - Blakely GA,,2243 South Main St.,Blakely,GA,39823,,,,1938,Treasury Section of Fine Arts,"Art, Mural",Daniel Putnam Brinley,,,,,http://livingnewdeal.org/wp-content/uploads/2012/10/The-Land-is-Bought-From-the-Indians-Detail-225x225.jpg
8942,Old Post Office Mural &#8211; Cairo GA,2012,"Section of Fine Arts mural entitled &quot;Products of Grady County&quot; painted in 1938 by Paul L. Gill. Originally painted for the Cairo post office, it now hangs in the Grady County...","30.877211, -84.20814009999998",,,,3 North Broad St.,Cairo,GA,39828,,,,,Treasury Section of Fine Arts,"Art, Mural",Paul L. Gill,,,,,http://livingnewdeal.org/wp-content/uploads/2012/10/Products-of-Grady-County-300x206.jpg
8944,Post Office &#8211; Camilla GA,2012,Built with federal funding in 1939.,"31.2311585, -84.20825049999996",4227,Post Office - Camilla GA,,13 East Broad St.,Camilla,GA,31730,,,,,,"Post Offices, Public buildings",,,,,,
8945,Post Office Mural &#8211; Camilla GA,2012,&lt;div id=&quot;description_div&quot;&gt;  Section of Fine Arts mural entitled &quot;Theme of the South&quot; painted in 1942 by Laura G. Douglas. ...,"31.2311585, -84.20825049999996",4227,Post Office - Camilla GA,,13 East Broad St.,Camilla,GA,31730,,,,,Treasury Section of Fine Arts,"Art, Mural",Laura G. Douglas,,,,,
8947,Post Office Relief &#8211; Cochran GA,2012,Section of Fine Arts terra cotta relief entitled &quot;The Little Farmer&quot; installed by Ilse Erythropel in...,"32.4026579, -83.360185",,,,105 N 2nd St.,Cochran,GA,31014,,,,,Treasury Section of Fine Arts,"Art, Sculptures and Reliefs",Ilse Erythropel,,,,,http://livingnewdeal.org/wp-content/uploads/2012/10/The-Little-Farmer-300x225.jpg
